dataset,video_id,source_video_id,source_id,identity_id,manipulation,class,split,original_available,landmark_success_fraction,feature_valid,exclusion_reason,final_model_evaluation,compression,total_frames,native_fps,sampled_frames,frames_with_landmarks,landmark_success_ratio,video_retained,gating_exclusion_reason,in_final_evaluation,filepath
DF40,wav2lip_ff_479_5OISkgjSjkA_50015,479,479,479,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,177,30.0,177,177,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_479_5OISkgjSjkA_50015.mp4
DF40,wav2lip_ff_480_8jkri0AeZWQ_50010,480,480,480,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,135,25.0,135,135,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_480_8jkri0AeZWQ_50010.mp4
DF40,wav2lip_ff_485_3E46oWB4V0s_50005,485,485,485,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,187,30.0,187,187,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_485_3E46oWB4V0s_50005.mp4
DF40,wav2lip_ff_488_3qyVvDGDGQs_50004,488,488,488,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,182,30.0,182,182,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_488_3qyVvDGDGQs_50004.mp4
DF40,wav2lip_ff_494_acikxzM6GaY_50001,494,494,494,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,159,25.0,159,159,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_494_acikxzM6GaY_50001.mp4
DF40,wav2lip_ff_507_da1vvigy5tQ_50011,507,507,507,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,142,24.0,142,142,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_507_da1vvigy5tQ_50011.mp4
DF40,wav2lip_ff_517_bfAzi6D5FpM_50001,517,517,517,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,182,30.0,182,182,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_517_bfAzi6D5FpM_50001.mp4
DF40,wav2lip_ff_521_bfAzi6D5FpM_50001,521,521,521,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,182,30.0,182,182,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_521_bfAzi6D5FpM_50001.mp4
DF40,wav2lip_ff_527_CWCWq155hyc_50003,527,527,527,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,177,30.0,177,177,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_527_CWCWq155hyc_50003.mp4
DF40,wav2lip_ff_529_3UFGqjWcVU8_50002,529,529,529,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,189,30.0,189,189,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_529_3UFGqjWcVU8_50002.mp4
DF40,wav2lip_ff_550_8woKcr7uSYQ_50004,550,550,550,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,172,30.0,172,172,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_550_8woKcr7uSYQ_50004.mp4
DF40,wav2lip_ff_552_6tpsSu5O0Ws_50001,552,552,552,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,150,24.0,150,150,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_552_6tpsSu5O0Ws_50001.mp4
DF40,wav2lip_ff_579_8olL43PKJKw_50009,579,579,579,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,154,30.0,154,154,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_579_8olL43PKJKw_50009.mp4
DF40,wav2lip_ff_607_D9S6G8J6VJg_50005,607,607,607,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,165,30.0,165,165,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_607_D9S6G8J6VJg_50005.mp4
DF40,wav2lip_ff_608_AR6RiSHN7S0_50009,608,608,608,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,156,25.0,156,156,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_608_AR6RiSHN7S0_50009.mp4
DF40,wav2lip_ff_623_8etnSTnX92g_50009,623,623,623,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,155,25.0,155,155,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_623_8etnSTnX92g_50009.mp4
DF40,wav2lip_ff_625_1YO1FmVAPrA_50013,625,625,625,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,143,25.0,143,143,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_625_1YO1FmVAPrA_50013.mp4
DF40,wav2lip_ff_630_8etnSTnX92g_50009,630,630,630,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,155,25.0,155,155,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_630_8etnSTnX92g_50009.mp4
DF40,wav2lip_ff_633_3UFGqjWcVU8_50002,633,633,633,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,189,30.0,189,189,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_633_3UFGqjWcVU8_50002.mp4
DF40,wav2lip_ff_634_9VXOknUbzBM_50030,634,634,634,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,153,25.0,153,153,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_634_9VXOknUbzBM_50030.mp4
DF40,wav2lip_ff_650_1YO1FmVAPrA_50013,650,650,650,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,143,25.0,143,143,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_650_1YO1FmVAPrA_50013.mp4
DF40,wav2lip_ff_660_9VXOknUbzBM_50030,660,660,660,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,153,25.0,153,153,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_660_9VXOknUbzBM_50030.mp4
DF40,wav2lip_ff_661_cxGWGohIXiw_50003,661,661,661,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,157,25.0,157,157,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_661_cxGWGohIXiw_50003.mp4
DF40,wav2lip_ff_669_bGBamfWasNQ_50010,669,669,669,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,144,25.0,144,144,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_669_bGBamfWasNQ_50010.mp4
DF40,wav2lip_ff_670_cxGWGohIXiw_50003,670,670,670,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,157,25.0,157,157,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_670_cxGWGohIXiw_50003.mp4
DF40,wav2lip_ff_675_AR6RiSHN7S0_50009,675,675,675,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,156,25.0,156,156,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_675_AR6RiSHN7S0_50009.mp4
DF40,wav2lip_ff_682_bGBamfWasNQ_50010,682,682,682,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,144,25.0,144,144,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_682_bGBamfWasNQ_50010.mp4
DF40,wav2lip_ff_683_D9S6G8J6VJg_50005,683,683,683,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,165,30.0,165,165,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_683_D9S6G8J6VJg_50005.mp4
DF40,wav2lip_ff_691_2Yt6rajSS1M_50002,691,691,691,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,157,25.0,157,157,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_691_2Yt6rajSS1M_50002.mp4
DF40,wav2lip_ff_695_aUBawr1hUwo_50008,695,695,695,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,189,30.0,189,189,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_695_aUBawr1hUwo_50008.mp4
DF40,wav2lip_ff_701_8olL43PKJKw_50009,701,701,701,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,154,30.0,154,154,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_701_8olL43PKJKw_50009.mp4
DF40,wav2lip_ff_705_90mj79GqWhc_50003,705,705,705,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,178,30.0,178,178,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_705_90mj79GqWhc_50003.mp4
DF40,wav2lip_ff_706_5OISkgjSjkA_50015,706,706,706,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,177,30.0,177,177,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_706_5OISkgjSjkA_50015.mp4
DF40,wav2lip_ff_707_90mj79GqWhc_50003,707,707,707,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,178,30.0,178,178,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_707_90mj79GqWhc_50003.mp4
DF40,wav2lip_ff_714_askcLEVCTko_50001,714,714,714,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,159,25.0,159,159,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_714_askcLEVCTko_50001.mp4
DF40,wav2lip_ff_724_bfAzi6D5FpM_50004,724,724,724,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,183,30.0,183,183,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_724_bfAzi6D5FpM_50004.mp4
DF40,wav2lip_ff_725_bfAzi6D5FpM_50004,725,725,725,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,183,30.0,183,183,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_725_bfAzi6D5FpM_50004.mp4
DF40,wav2lip_ff_731_3E46oWB4V0s_50015,731,731,731,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,148,25.0,148,148,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_731_3E46oWB4V0s_50015.mp4
DF40,wav2lip_ff_732_2Yt6rajSS1M_50002,732,732,732,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,157,25.0,157,157,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_732_2Yt6rajSS1M_50002.mp4
DF40,wav2lip_ff_739_56WGgJNBRxQ_50006,739,739,739,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,305,60.0,300,300,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_739_56WGgJNBRxQ_50006.mp4
DF40,wav2lip_ff_741_3E46oWB4V0s_50015,741,741,741,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,148,25.0,148,148,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_741_3E46oWB4V0s_50015.mp4
DF40,wav2lip_ff_755_0snNB1yS3IE_50025,755,755,755,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,187,30.0,187,187,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_755_0snNB1yS3IE_50025.mp4
DF40,wav2lip_ff_759_0snNB1yS3IE_50025,759,759,759,wav2lip,fake,eval_only,True,0.0,False,mediapipe_no_face,False,df40_ff,187,30.0,187,0,0.0,False,mediapipe_no_face,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_759_0snNB1yS3IE_50025.mp4
DF40,wav2lip_ff_801_5Dn08yo9aiM_50006,801,801,801,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,159,25.0,159,159,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_801_5Dn08yo9aiM_50006.mp4
DF40,wav2lip_ff_812_8HplGZBS7FY_50005,812,812,812,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,187,30.0,187,187,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_812_8HplGZBS7FY_50005.mp4
DF40,wav2lip_ff_821_8HplGZBS7FY_50005,821,821,821,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,187,30.0,187,187,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_821_8HplGZBS7FY_50005.mp4
DF40,wav2lip_ff_842_askcLEVCTko_50001,842,842,842,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,159,25.0,159,159,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_842_askcLEVCTko_50001.mp4
DF40,wav2lip_ff_847_CGksAjzI0go_50009,847,847,847,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,181,30.0,181,181,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_847_CGksAjzI0go_50009.mp4
DF40,wav2lip_ff_851_6tpsSu5O0Ws_50001,851,851,851,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,150,24.0,150,150,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_851_6tpsSu5O0Ws_50001.mp4
DF40,wav2lip_ff_855_5Dn08yo9aiM_50006,855,855,855,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,159,25.0,159,159,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_855_5Dn08yo9aiM_50006.mp4
DF40,wav2lip_ff_862_cWcVPpxezE0_50015,862,862,862,wav2lip,fake,eval_only,True,0.0,False,mediapipe_no_face,False,df40_ff,179,30.0,179,0,0.0,False,mediapipe_no_face,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_862_cWcVPpxezE0_50015.mp4
DF40,wav2lip_ff_865_56WGgJNBRxQ_50006,865,865,865,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,297,50.0,297,297,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_865_56WGgJNBRxQ_50006.mp4
DF40,wav2lip_ff_868_bGBamfWasNQ_50009,868,868,868,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,154,30.0,154,154,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_868_bGBamfWasNQ_50009.mp4
DF40,wav2lip_ff_880_Bk9wQD6eYts_50002,880,880,880,wav2lip,fake,eval_only,True,0.0,False,mediapipe_no_face,False,df40_ff,152,24.0,152,0,0.0,False,mediapipe_no_face,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_880_Bk9wQD6eYts_50002.mp4
DF40,wav2lip_ff_896_CfmNXPMjChs_50010,896,896,896,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,158,25.0,158,158,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_896_CfmNXPMjChs_50010.mp4
DF40,wav2lip_ff_906_CGksAjzI0go_50009,906,906,906,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,181,30.0,181,181,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_906_CGksAjzI0go_50009.mp4
DF40,wav2lip_ff_917_1BfMMoLYMlg_50003,917,917,917,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,150,25.0,150,150,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_917_1BfMMoLYMlg_50003.mp4
DF40,wav2lip_ff_919_5J6jAC6XxAI_50008,919,919,919,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,183,30.0,183,183,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_919_5J6jAC6XxAI_50008.mp4
DF40,wav2lip_ff_924_1BfMMoLYMlg_50003,924,924,924,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,150,25.0,150,150,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_924_1BfMMoLYMlg_50003.mp4
DF40,wav2lip_ff_932_cMhPOiuDzBc_50003,932,932,932,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,133,25.0,133,133,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_932_cMhPOiuDzBc_50003.mp4
DF40,wav2lip_ff_945_4BwSMSCFdu0_50004,945,945,945,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,187,30.0,187,187,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_945_4BwSMSCFdu0_50004.mp4
DF40,wav2lip_ff_949_bGBamfWasNQ_50009,949,949,949,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,154,30.0,154,154,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_949_bGBamfWasNQ_50009.mp4
DF40,wav2lip_ff_953_8meWY0W40OA_50006,953,953,953,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,145,25.0,145,145,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_953_8meWY0W40OA_50006.mp4
DF40,wav2lip_ff_955_D03n5dAmBSE_50004,955,955,955,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,148,25.0,148,148,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_955_D03n5dAmBSE_50004.mp4
DF40,wav2lip_ff_970_4mJ1aHFPS1M_50009,970,970,970,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,157,25.0,157,157,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_970_4mJ1aHFPS1M_50009.mp4
DF40,wav2lip_ff_973_4mJ1aHFPS1M_50009,973,973,973,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,157,25.0,157,157,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_973_4mJ1aHFPS1M_50009.mp4
DF40,wav2lip_ff_974_8meWY0W40OA_50006,974,974,974,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,145,25.0,145,145,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_974_8meWY0W40OA_50006.mp4
DF40,wav2lip_ff_995_1Gtc0ounD5I_50005,995,995,995,wav2lip,fake,eval_only,True,1.0,True,retained,False,df40_ff,189,30.0,189,189,1.0,True,retained,False,df40/wav2lip/wav2lip/cdf/wav2lip_ff_995_1Gtc0ounD5I_50005.mp4
FFpp,deepfakes_c23_000_003,000,000,000_003,deepfakes,fake,test,True,1.0,True,retained,True,c23,396,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/000_003.mp4
FFpp,deepfakes_c23_001_870,001,001,001_870,deepfakes,fake,train,True,1.0,True,retained,True,c23,460,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/001_870.mp4
FFpp,deepfakes_c23_002_006,002,002,002_006,deepfakes,fake,train,True,1.0,True,retained,True,c23,693,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/002_006.mp4
FFpp,deepfakes_c23_003_000,003,003,003_000,deepfakes,fake,test,True,1.0,True,retained,True,c23,303,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/003_000.mp4
FFpp,deepfakes_c23_004_982,004,004,004_982,deepfakes,fake,val,True,1.0,True,retained,True,c23,309,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/004_982.mp4
FFpp,deepfakes_c23_005_010,005,005,005_010,deepfakes,fake,train,True,1.0,True,retained,True,c23,385,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/005_010.mp4
FFpp,deepfakes_c23_006_002,006,006,006_002,deepfakes,fake,train,True,1.0,True,retained,True,c23,310,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/006_002.mp4
FFpp,deepfakes_c23_007_132,007,007,007_132,deepfakes,fake,train,True,1.0,True,retained,True,c23,505,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/007_132.mp4
FFpp,deepfakes_c23_008_990,008,008,008_990,deepfakes,fake,train,True,1.0,True,retained,True,c23,637,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/008_990.mp4
FFpp,deepfakes_c23_009_027,009,009,009_027,deepfakes,fake,train,True,1.0,True,retained,True,c23,588,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/009_027.mp4
FFpp,deepfakes_c23_010_005,010,010,010_005,deepfakes,fake,train,True,1.0,True,retained,True,c23,474,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/010_005.mp4
FFpp,deepfakes_c23_011_805,011,011,011_805,deepfakes,fake,train,True,1.0,True,retained,True,c23,632,24.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/011_805.mp4
FFpp,deepfakes_c23_012_026,012,012,012_026,deepfakes,fake,test,True,1.0,True,retained,True,c23,363,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/012_026.mp4
FFpp,deepfakes_c23_013_883,013,013,013_883,deepfakes,fake,train,True,1.0,True,retained,True,c23,332,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/013_883.mp4
FFpp,deepfakes_c23_014_790,014,014,014_790,deepfakes,fake,train,True,1.0,True,retained,True,c23,676,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/014_790.mp4
FFpp,deepfakes_c23_015_919,015,015,015_919,deepfakes,fake,test,True,1.0,True,retained,True,c23,437,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/015_919.mp4
FFpp,deepfakes_c23_016_209,016,016,016_209,deepfakes,fake,train,True,1.0,True,retained,True,c23,678,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/016_209.mp4
FFpp,deepfakes_c23_017_803,017,017,017_803,deepfakes,fake,train,True,1.0,True,retained,True,c23,398,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/017_803.mp4
FFpp,deepfakes_c23_018_019,018,018,018_019,deepfakes,fake,train,True,1.0,True,retained,True,c23,432,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/018_019.mp4
FFpp,deepfakes_c23_019_018,019,019,019_018,deepfakes,fake,train,True,1.0,True,retained,True,c23,1385,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/019_018.mp4
FFpp,deepfakes_c23_020_344,020,020,020_344,deepfakes,fake,train,True,1.0,True,retained,True,c23,390,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/020_344.mp4
FFpp,deepfakes_c23_021_312,021,021,021_312,deepfakes,fake,train,True,1.0,True,retained,True,c23,431,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/021_312.mp4
FFpp,deepfakes_c23_022_489,022,022,022_489,deepfakes,fake,train,True,0.993333,False,feature_computation_failure,False,c23,325,30.0,300,298,0.993333,False,retained,False,ffpp/manipulated_sequences/Deepfakes/c23/videos/022_489.mp4
FFpp,deepfakes_c23_023_923,023,023,023_923,deepfakes,fake,val,True,1.0,True,retained,True,c23,553,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/023_923.mp4
FFpp,deepfakes_c23_024_073,024,024,024_073,deepfakes,fake,test,True,1.0,True,retained,True,c23,306,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/024_073.mp4
FFpp,deepfakes_c23_025_067,025,025,025_067,deepfakes,fake,train,True,1.0,True,retained,True,c23,747,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/025_067.mp4
FFpp,deepfakes_c23_026_012,026,026,026_012,deepfakes,fake,test,True,1.0,True,retained,True,c23,322,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/026_012.mp4
FFpp,deepfakes_c23_027_009,027,027,027_009,deepfakes,fake,train,True,1.0,True,retained,True,c23,315,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/027_009.mp4
FFpp,deepfakes_c23_028_068,028,028,028_068,deepfakes,fake,train,True,1.0,True,retained,True,c23,434,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/028_068.mp4
FFpp,deepfakes_c23_029_048,029,029,029_048,deepfakes,fake,test,True,1.0,True,retained,True,c23,416,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/029_048.mp4
FFpp,deepfakes_c23_030_193,030,030,030_193,deepfakes,fake,train,True,1.0,True,retained,True,c23,297,30.0,297,297,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/030_193.mp4
FFpp,deepfakes_c23_031_163,031,031,031_163,deepfakes,fake,train,True,1.0,True,retained,True,c23,482,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/031_163.mp4
FFpp,deepfakes_c23_032_944,032,032,032_944,deepfakes,fake,train,True,1.0,True,retained,True,c23,310,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/032_944.mp4
FFpp,deepfakes_c23_033_097,033,033,033_097,deepfakes,fake,train,True,0.316667,False,mediapipe_no_face,False,c23,809,25.0,300,95,0.316667,False,mediapipe_no_face,False,ffpp/manipulated_sequences/Deepfakes/c23/videos/033_097.mp4
FFpp,deepfakes_c23_034_590,034,034,034_590,deepfakes,fake,train,True,0.996667,False,feature_computation_failure,False,c23,407,30.0,300,299,0.996667,False,retained,False,ffpp/manipulated_sequences/Deepfakes/c23/videos/034_590.mp4
FFpp,deepfakes_c23_035_036,035,035,035_036,deepfakes,fake,test,True,1.0,True,retained,True,c23,423,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/035_036.mp4
FFpp,deepfakes_c23_036_035,036,036,036_035,deepfakes,fake,test,True,1.0,True,retained,True,c23,337,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/036_035.mp4
FFpp,deepfakes_c23_037_072,037,037,037_072,deepfakes,fake,train,True,1.0,True,retained,True,c23,454,25.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/037_072.mp4
FFpp,deepfakes_c23_038_125,038,038,038_125,deepfakes,fake,train,True,0.996667,True,retained,True,c23,305,30.0,300,299,0.996667,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/038_125.mp4
FFpp,deepfakes_c23_039_058,039,039,039_058,deepfakes,fake,train,True,1.0,True,retained,True,c23,609,30.0,300,300,1.0,True,retained,True,ffpp/manipulated_sequences/Deepfakes/c23/videos/039_058.mp4
